ticker,type,data_points,daily_return_fractal_dimension,daily_return_std_dev,daily_return_kurtosis,daily_return_ki_resonance_score,daily_return_fundamental_freq,volatility_fractal_dimension,volatility_std_dev,volatility_kurtosis,volatility_ki_resonance_score,volatility_fundamental_freq,normalized_volume_fractal_dimension,normalized_volume_std_dev,normalized_volume_kurtosis,normalized_volume_ki_resonance_score,normalized_volume_fundamental_freq,zscore_daily_return_fractal_dimension,zscore_daily_return_std_dev,zscore_daily_return_kurtosis,zscore_daily_return_fundamental_freq,zscore_volatility_fractal_dimension,zscore_volatility_std_dev,zscore_volatility_kurtosis,zscore_volatility_fundamental_freq,zscore_normalized_volume_fractal_dimension,zscore_normalized_volume_std_dev,zscore_normalized_volume_kurtosis,zscore_normalized_volume_fundamental_freq
crws.us,Stocks,2890,0.344035,0.046125,384.966531,0.836563,0.470751,0.336919,0.113396,11.630253,0.000000,0.001384,0.554117,1.806381,147.930474,0.000000,0.008997,0.064872,-0.009807,1.366470,1.408586,-0.183210,-0.012313,-0.342653,-0.236906,1.240803,0.519072,0.169639,-0.195337
cry.us,Stocks,3201,0.212867,0.031393,12.611760,0.000000,0.407500,0.414175,0.249388,29.600357,0.000000,0.000937,0.377657,0.836189,38.986189,0.933905,0.003436,0.007171,-0.011876,-0.125749,0.949788,0.242740,-0.012312,-0.260266,-0.246712,-0.469674,-0.667150,-0.634464,-0.309175
crzo.us,Stocks,3201,0.148750,0.037576,7.411427,0.000000,0.104063,0.298751,0.868178,8.370522,0.000000,0.000625,0.388111,0.573817,41.108118,0.853818,0.004374,-0.021034,-0.011008,-0.146589,-1.251226,-0.393644,-0.012309,-0.357598,-0.253567,-0.368339,-0.987944,-0.618802,-0.289986
cs.us,Stocks,3201,0.155940,0.026740,13.519193,0.000000,0.395625,0.431492,0.514750,35.563621,0.000000,0.001250,0.271119,0.607881,11.383878,0.000000,0.006873,-0.017871,-0.012529,-0.122112,0.863651,0.338219,-0.012311,-0.232926,-0.239856,-1.502376,-0.946294,-0.838192,-0.238817
csa.us,Stocks,466,0.139470,0.010920,6.387967,0.000000,0.015054,0.187807,0.198189,6.107185,0.000000,0.148069,0.373344,2.649353,97.348818,0.775356,0.446352,-0.025117,-0.014751,-0.150691,-1.896859,-1.005333,-0.012312,-0.367974,2.981781,-0.511479,1.549746,-0.203697,8.759051
csb.us,Stocks,490,0.127098,0.009697,5.375801,1.449739,0.196319,0.331297,0.249199,98.029389,0.000000,0.477551,0.348679,2.437699,80.161808,0.889700,0.167347,-0.030559,-0.014923,-0.154747,-0.582034,-0.214206,-0.012312,0.053458,10.211582,-0.750567,1.290964,-0.330552,3.046719
csbk.us,Stocks,3201,0.133335,0.018602,15.328307,0.000000,0.423125,0.321395,0.172518,16.439778,0.000000,0.000937,0.680109,1.639688,569.076253,0.000000,0.004061,-0.027815,-0.013672,-0.114862,1.063125,-0.268800,-0.012312,-0.320603,-0.246712,2.462083,0.315262,3.278055,-0.296382
csbr.us,Stocks,466,0.179551,0.046110,6.409850,0.000000,0.311828,0.350293,0.247554,109.446641,0.000000,0.004292,0.361704,2.932386,50.029075,0.000000,0.034335,-0.007485,-0.009809,-0.150603,0.255821,-0.109469,-0.012312,0.105803,-0.173101,-0.624312,1.895802,-0.552958,0.323436
csco.us,Stocks,6964,0.188924,0.027506,10.436848,0.000000,0.335344,0.516507,0.602989,42.514100,0.000000,0.001005,0.429919,0.534398,58.555952,0.000000,0.047674,-0.003362,-0.012422,-0.134465,0.426397,0.806946,-0.012310,-0.201061,-0.245220,0.036919,-1.036139,-0.490022,0.596538
csf.us,Stocks,804,0.146221,0.008930,4.316326,0.861725,0.367372,0.279470,0.194765,9.665316,0.000000,0.002488,0.355725,1.844434,61.406023,0.886466,0.034826,-0.022147,-0.015031,-0.158993,0.658718,-0.499952,-0.012312,-0.351662,-0.212692,-0.682264,0.565599,-0.468986,0.333491
csfl.us,Stocks,3176,0.283661,0.027953,18.944327,0.000000,0.382677,0.369389,0.355434,18.417490,0.000000,0.001889,0.649518,2.089355,428.516198,0.000000,0.007872,0.038313,-0.012359,-0.100371,0.769733,-0.004186,-0.012312,-0.311536,-0.225823,2.165552,0.865055,2.240601,-0.218370
csgp.us,Stocks,3201,0.212389,0.021071,8.829960,0.816218,0.423125,0.392191,2.385397,20.242566,0.000000,0.001250,0.402848,0.767611,60.928609,2.584212,0.004374,0.006961,-0.013326,-0.140904,1.063125,0.121535,-0.012302,-0.303168,-0.239856,-0.225485,-0.750998,-0.472510,-0.289986
csgs.us,Stocks,3201,0.153130,0.020202,16.265697,0.000000,0.117188,0.427603,0.411466,59.077405,0.000000,0.001562,0.403843,0.715141,65.097703,0.000000,0.003749,-0.019107,-0.013448,-0.111106,-1.156022,0.316775,-0.012311,-0.125124,-0.233001,-0.215848,-0.815151,-0.441738,-0.302779
csii.us,Stocks,2864,0.329650,0.036680,20.644905,0.879200,0.250786,0.384648,1.157587,29.234099,0.410851,0.001047,0.535986,1.682863,223.945644,0.000000,0.007682,0.058544,-0.011134,-0.093556,-0.186953,0.079945,-0.012308,-0.261945,-0.244292,1.065058,0.368050,0.730696,-0.222260
csiq.us,Stocks,2771,0.209063,0.050987,7.278800,0.000000,0.126715,0.403319,0.884449,17.480384,0.000000,0.000722,0.380823,0.880249,34.539705,0.000000,0.002165,0.005497,-0.009124,-0.147121,-1.086915,0.182888,-0.012309,-0.315832,-0.251439,-0.438986,-0.613279,-0.667282,-0.335200
csl.us,Stocks,3201,0.144861,0.018439,11.143777,0.937724,0.107500,0.368134,0.652540,22.300597,0.289876,0.000937,0.316201,0.629388,24.702574,0.000000,0.015933,-0.022745,-0.013695,-0.131632,-1.226291,-0.011104,-0.012310,-0.293733,-0.246712,-1.065379,-0.919999,-0.739889,-0.053330
cslt.us,Stocks,925,0.133002,0.045129,13.495704,0.000000,0.353896,0.330781,0.545613,20.554794,0.000000,0.010811,0.391447,1.013687,85.470641,0.000000,0.002162,-0.027962,-0.009947,-0.122206,0.560967,-0.217049,-0.012311,-0.301737,-0.030056,-0.336004,-0.450129,-0.291369,-0.335264
csod.us,Stocks,1671,0.184920,0.026646,8.376702,0.827449,0.341916,0.243736,0.703920,8.729312,0.642946,0.004788,0.356121,0.902944,56.022538,0.000000,0.031718,-0.005123,-0.012543,-0.142721,0.474069,-0.696968,-0.012310,-0.355953,-0.162224,-0.678431,-0.585531,-0.508721,0.269851
cspi.us,Stocks,3055,0.128607,0.029807,20.907593,0.000000,0.233137,0.400549,0.185038,26.353099,0.625086,0.010475,0.557730,2.173048,150.354834,0.000000,0.008838,-0.029895,-0.012099,-0.092503,-0.314972,0.167611,-0.012312,-0.275154,-0.037433,1.275824,0.967384,0.187532,-0.198584
csq.us,Stocks,3201,0.370119,0.015111,48.423538,2.585952,0.309375,0.505213,0.087672,159.075388,0.000000,0.000625,0.309032,0.384687,23.105109,0.000000,0.047798,0.076346,-0.014163,0.017768,0.238028,0.744674,-0.012313,0.333334,-0.253567,-1.134878,-1.219187,-0.751680,0.599073
csra.us,Stocks,502,0.174065,0.018358,8.208744,0.000000,0.121756,0.236544,0.432575,12.359897,0.000000,0.015936,0.243223,0.704810,20.793136,0.000000,0.015936,-0.009898,-0.013707,-0.143394,-1.122881,-0.736625,-0.012311,-0.339308,0.082411,-1.772782,-0.827782,-0.768744,-0.053254
css.us,Stocks,3201,0.257923,0.027164,10.457848,0.000000,0.404062,0.409779,0.482418,21.768964,0.000000,0.000625,0.367713,0.676865,29.034729,0.000000,0.009060,0.026991,-0.012470,-0.134381,0.924853,0.218503,-0.012311,-0.296170,-0.253567,-0.566068,-0.861950,-0.707914,-0.194045
cste.us,Stocks,1421,0.211429,0.027636,15.008983,0.000000,0.379577,0.365705,1.022344,37.665163,0.000000,0.002111,0.485641,1.384530,252.965131,0.904952,0.002111,0.006538,-0.012404,-0.116142,0.747249,-0.024496,-0.012309,-0.223292,-0.220951,0.577051,0.003289,0.944884,-0.336307
cstm.us,Stocks,1128,0.241722,0.040132,19.607576,1.522692,0.366460,0.293639,0.407693,22.368261,0.000000,0.003546,0.404462,1.232116,83.897003,1.535221,0.004433,0.019864,-0.010649,-0.097713,0.652097,-0.421834,-0.012311,-0.293423,-0.189465,-0.209848,-0.183063,-0.302983,-0.288779
cstr.us,Stocks,288,0.121619,0.018999,4.497760,1.317846,0.153310,0.198995,0.390498,9.753705,0.000000,0.013889,0.336814,1.497389,150.005811,0.000000,0.031250,-0.032969,-0.013617,-0.158266,-0.894003,-0.943647,-0.012311,-0.351256,0.037486,-0.865578,0.141277,0.184956,0.260279
csu.us,Stocks,3201,0.141087,0.028225,8.621834,0.767114,0.227500,0.307488,0.259174,11.802874,0.000000,0.004374,0.402420,1.077665,53.551921,0.000000,0.007498,-0.024405,-0.012321,-0.141738,-0.355860,-0.345475,-0.012312,-0.341862,-0.171306,-0.229640,-0.371904,-0.526956,-0.226025
csv.us,Stocks,3200,0.436300,0.026850,89.643485,0.817863,0.296343,0.378346,0.260504,16.765043,0.000000,0.001875,0.536030,1.076055,193.021385,0.566029,0.007188,0.105459,-0.012514,0.182957,0.143497,0.045196,-0.012312,-0.319112,-0.226134,1.065483,-0.373873,0.502448,-0.232375
cswc.us,Stocks,3198,0.242046,0.023245,13.568227,0.936279,0.407257,0.399321,0.197293,20.977255,0.000000,0.000625,0.597554,1.435863,277.783573,0.579065,0.015947,0.020007,-0.013020,-0.121916,0.948024,0.160844,-0.012312,-0.299800,-0.253554,1.661855,0.066052,1.128066,-0.053024
cswi.us,Stocks,533,0.125490,0.014433,7.893793,0.000000,0.366541,0.235780,0.665657,12.122735,0.000000,0.007505,0.253388,0.771277,21.951265,0.504765,0.009381,-0.031266,-0.014258,-0.144656,0.652690,-0.740833,-0.012310,-0.340395,-0.102602,-1.674253,-0.746516,-0.760196,-0.187469
csx.us,Stocks,9335,0.222159,0.019518,9.929635,0.000000,0.108314,0.502032,0.272119,17.152348,0.934643,0.000536,0.412132,0.571162,32.072343,1.684168,0.015854,0.011258,-0.013544,-0.136497,-1.220389,0.727139,-0.012312,-0.317336,-0.255524,-0.135496,-0.991189,-0.685494,-0.054932
ctaa.us,Stocks,450,0.165772,0.006507,8.252657,0.853846,0.093541,0.257476,0.176002,21.920672,0.000000,0.004444,0.353790,1.013113,70.132456,0.000000,0.008889,-0.013546,-0.015371,-0.143218,-1.327543,-0.621216,-0.012312,-0.295475,-0.169753,-0.701022,-0.450830,-0.404577,-0.197541
ctas.us,Stocks,6962,0.243775,0.019736,11.818143,0.930347,0.491309,0.389920,0.677384,14.018925,0.000000,0.000287,0.565202,0.791155,255.643764,1.687699,0.019822,0.020768,-0.013513,-0.128929,1.557702,0.109009,-0.012310,-0.331702,-0.260973,1.348258,-0.722212,0.964655,0.026300
ctb.us,Stocks,7565,0.346688,0.026758,21.389445,0.783908,0.443813,0.418838,0.361226,27.808519,0.000000,0.000529,0.603140,0.863698,263.523711,0.814291,0.008724,0.066039,-0.012527,-0.090572,1.213186,0.268447,-0.012311,-0.268481,-0.255674,1.716001,-0.633515,1.022816,-0.200909
ctbb.us,Stocks,308,0.242715,0.006635,21.969062,0.793451,0.283388,0.277474,0.200621,38.348522,0.000000,0.012987,0.252300,0.757083,27.839195,0.000000,0.006494,0.020301,-0.015353,-0.088249,0.049527,-0.510958,-0.012312,-0.220159,0.017696,-1.684793,-0.763870,-0.716738,-0.246584
ctbi.us,Stocks,3201,0.281270,0.020751,9.240046,0.000000,0.308750,0.525676,0.507290,227.040973,0.000000,0.000937,0.461379,0.756653,127.596352,0.000000,0.004061,0.037261,-0.013370,-0.139261,0.233495,0.857496,-0.012311,0.644934,-0.246712,0.341870,-0.764395,0.019555,-0.296382
ctg.us,Stocks,3200,0.166970,0.030690,9.653919,0.000000,0.175680,0.405720,0.263991,28.570618,0.000000,0.001563,0.610653,1.343349,344.016945,0.000000,0.004687,-0.013019,-0.011975,-0.137602,-0.731742,0.196126,-0.012312,-0.264987,-0.232991,1.788823,-0.047062,1.616925,-0.283560
cthr.us,Stocks,3199,0.307390,0.047820,17.320460,0.000000,0.404315,0.374766,0.283204,18.576803,0.000000,0.000625,0.438995,1.503264,61.304306,0.771309,0.009065,0.048752,-0.009569,-0.106879,0.926686,0.025462,-0.012312,-0.310805,-0.253558,0.124892,0.148460,-0.469737,-0.193929
ctib.us,Stocks,2789,0.299911,0.063580,277.637651,0.000000,0.323888,0.383131,0.272516,33.306773,1.842219,0.002510,0.538012,2.290515,131.077927,0.900307,0.018286,0.045462,-0.007356,0.936348,0.343301,0.071578,-0.012312,-0.243273,-0.212203,1.084697,1.111006,0.045252,-0.005143
ctic.us,Stocks,1615,0.304753,0.048446,27.261278,0.000000,0.126394,0.374466,1.625714,35.201638,0.000000,0.001238,0.363543,1.666273,50.334272,0.863704,0.003715,0.047592,-0.009481,-0.067041,-1.089242,0.023808,-0.012306,-0.234586,-0.240103,-0.606486,0.347767,-0.550705,-0.303468
ctl.us,Stocks,7565,0.239264,0.018336,13.306356,0.000000,0.130487,0.713699,0.358248,442.228184,0.000000,0.000529,0.432531,0.787758,72.255127,0.000000,0.015863,0.018783,-0.013710,-0.122965,-1.059556,1.894158,-0.012311,1.631496,-0.255674,0.062233,-0.726364,-0.388910,-0.054763
ctlt.us,Stocks,829,0.128425,0.020842,8.752283,0.831871,0.410628,0.276278,0.452894,22.240128,0.823889,0.006031,0.372716,1.260577,112.134959,0.000000,0.003619,-0.029975,-0.013358,-0.141216,0.972477,-0.517553,-0.012311,-0.294010,-0.134931,-0.517565,-0.148264,-0.094563,-0.305440
ctmx.us,Stocks,529,0.183290,0.041615,7.692474,0.000000,0.352273,0.214796,0.633642,8.588522,0.000000,0.009452,0.295054,1.298043,47.836081,0.986898,0.015123,-0.005840,-0.010440,-0.145463,0.549191,-0.856528,-0.012310,-0.356598,-0.059877,-1.270372,-0.102456,-0.569144,-0.069907
cto.us,Stocks,3201,0.204113,0.026123,11.912001,0.000000,0.326250,0.347521,0.992390,10.300197,0.000000,0.001250,0.437976,1.061922,74.373579,0.000000,0.004374,0.003320,-0.012616,-0.128553,0.360433,-0.124753,-0.012309,-0.348751,-0.239856,0.115014,-0.391154,-0.373274,-0.289986
ctr.us,Stocks,1354,0.139225,0.018082,15.469735,0.000000,0.053215,0.285397,0.166936,11.024454,0.000000,0.001477,0.293852,0.543709,12.528968,0.000000,0.002954,-0.025224,-0.013745,-0.114295,-1.620052,-0.467275,-0.012312,-0.345430,-0.234865,-1.282019,-1.024756,-0.829741,-0.319048
ctre.us,Stocks,867,0.143034,0.018188,4.225170,0.810740,0.053118,0.276671,0.159148,8.834374,0.506492,0.031142,0.477134,1.771688,299.129114,0.469586,0.005767,-0.023549,-0.013730,-0.159358,-1.620758,-0.515382,-0.012312,-0.355471,0.416067,0.494590,0.476654,1.285614,-0.261458
ctrl.us,Stocks,1079,0.217520,0.036703,21.027213,0.000000,0.237477,0.367066,0.603194,47.702886,0.871386,0.004634,0.345045,1.220408,46.132513,0.000000,0.006487,0.009218,-0.011130,-0.092024,-0.283492,-0.016991,-0.012310,-0.177272,-0.165595,-0.785792,-0.197378,-0.581718,-0.246707
ctrn.us,Stocks,3145,0.202819,0.035068,17.146293,2.272991,0.091921,0.309626,0.681672,10.654817,0.000000,0.000954,0.383966,0.941533,51.646514,0.000000,0.002544,0.002751,-0.011360,-0.107577,-1.339294,-0.333685,-0.012310,-0.347125,-0.246345,-0.408515,-0.538349,-0.541020,-0.327452
ctrp.us,Stocks,3201,0.371982,0.032313,19.937907,0.916652,0.248125,0.291024,0.583292,8.137948,0.000000,0.002187,0.319335,0.769754,27.772476,0.945553,0.004998,0.077166,-0.011747,-0.096389,-0.206254,-0.436252,-0.012310,-0.358664,-0.219291,-1.035009,-0.748378,-0.717230,-0.277194
ctrv.us,Stocks,947,0.275096,0.096625,90.107759,0.824749,0.497886,0.385324,0.190342,61.302618,0.000000,0.003168,0.520040,3.707049,195.657474,1.414067,0.007392,0.034546,-0.002715,0.184818,1.605410,0.083670,-0.012312,-0.114922,-0.197764,0.910484,2.842957,0.521905,-0.228193
cts.us,Stocks,3201,0.137075,0.029857,16.659949,2.821036,0.492188,0.342970,0.220081,16.520263,0.000000,0.000625,0.427585,0.643512,76.713520,0.000000,0.031865,-0.026170,-0.012092,-0.109526,1.564077,-0.149848,-0.012312,-0.320234,-0.253567,0.014292,-0.902729,-0.356004,0.272871
ctsh.us,Stocks,3201,0.136750,0.022706,13.058133,0.842537,0.250000,0.316742,0.452076,13.715581,0.000000,0.000937,0.440499,0.647240,157.631791,0.000000,0.015933,-0.026313,-0.013096,-0.123960,-0.192654,-0.294452,-0.012311,-0.333092,-0.246712,0.139472,-0.898171,0.241243,-0.053330
ctso.us,Stocks,2217,0.339674,0.071705,59.941529,0.850640,0.223375,0.390065,0.344718,46.271320,0.000000,0.000902,0.465583,1.640526,79.920249,0.666421,0.008570,0.062953,-0.006215,0.063926,-0.385778,0.109812,-0.012312,-0.183835,-0.247481,0.382624,0.316287,-0.332335,-0.204067
ctt.us,Stocks,987,0.139069,0.013929,4.357989,0.000000,0.490872,0.328536,0.121943,49.059155,0.000000,0.002026,0.372257,0.932648,103.496618,0.000000,0.012158,-0.025293,-0.014329,-0.158826,1.554536,-0.229430,-0.012313,-0.171054,-0.222813,-0.522012,-0.549212,-0.158321,-0.130609
ctu.us,Stocks,1355,0.142617,0.005787,8.462399,0.000000,0.411374,0.368526,0.116526,45.079750,0.000000,0.001476,0.380026,0.870819,80.110038,0.856826,0.008856,-0.023732,-0.015472,-0.142377,0.977886,-0.008944,-0.012313,-0.189298,-0.234889,-0.446708,-0.624809,-0.330934,-0.198213
ctv.us,Stocks,785,0.203924,0.004999,11.090464,0.757887,0.246173,1.129152,0.792211,750.140465,0.000000,0.005096,0.282227,0.722152,25.100033,0.796238,0.012739,0.003237,-0.015583,-0.131845,-0.220410,4.184748,-0.012310,3.043171,-0.155466,-1.394705,-0.806579,-0.736955,-0.118717
ctw.us,Stocks,1545,0.168457,0.005427,11.432060,0.000000,0.073834,0.358804,0.113474,32.088371,0.000000,0.006472,0.404134,0.879011,96.724089,0.000000,0.047896,-0.012365,-0.015523,-0.130476,-1.470489,-0.062547,-0.012313,-0.248859,-0.125251,-0.213022,-0.614793,-0.208308,0.601097
ctws.us,Stocks,3201,0.147813,0.017599,10.126638,0.838719,0.300312,0.305170,0.427796,11.023280,0.442146,0.000937,0.640373,1.269834,641.650182,0.000000,0.007810,-0.021446,-0.013813,-0.135708,0.172293,-0.358255,-0.012311,-0.345436,-0.246712,2.076914,-0.136946,3.813713,-0.219629
ctx.us,Stocks,1413,0.151008,0.005743,8.380766,0.000000,0.411473,0.337545,0.121542,36.849398,0.957692,0.007785,0.343016,0.781554,40.585047,0.000000,0.009200,-0.020041,-0.015478,-0.142705,0.978607,-0.179754,-0.012313,-0.227032,-0.096454,-0.805456,-0.733950,-0.622663,-0.191166
ctxs.us,Stocks,5516,0.211673,0.037969,42.480421,0.874299,0.193835,0.610474,1.145957,138.858504,0.000000,0.000725,0.557282,0.815762,266.596049,0.000000,0.015772,0.006646,-0.010952,-0.006050,-0.600052,1.325028,-0.012308,0.240646,-0.251364,1.271490,-0.692126,1.045492,-0.056611
cty.us,Stocks,1127,0.224080,0.006888,13.797904,0.000000,0.458259,0.339232,0.158665,37.604955,0.000000,0.003549,0.337776,0.665360,42.944018,0.789197,0.007098,0.012103,-0.015317,-0.120995,1.317975,-0.170458,-0.012312,-0.223568,-0.189396,-0.856253,-0.876017,-0.605251,-0.234198
ctz.us,Stocks,541,0.238952,0.005586,15.603291,0.000000,0.216667,0.289261,0.150669,45.011785,0.961059,0.020333,0.279115,0.707490,36.747534,0.000000,0.005545,0.018646,-0.015500,-0.113760,-0.434440,-0.445970,-0.012312,-0.189610,0.178882,-1.424873,-0.824506,-0.650987,-0.265998
cub.us,Stocks,3201,0.210965,0.023490,12.091536,1.767152,0.299375,0.328966,0.661679,19.578077,0.000000,0.000625,0.383218,0.710681,45.491203,0.000000,0.002187,0.006334,-0.012986,-0.127834,0.165492,-0.227057,-0.012310,-0.306215,-0.253567,-0.415769,-0.820604,-0.586451,-0.334759
cuba.us,Stocks,3153,0.353630,0.028237,31.304282,0.000000,0.210977,0.467932,0.212201,47.971887,0.000000,0.000634,0.756062,2.354261,567.302119,0.731118,0.003489,0.069093,-0.012319,-0.050838,-0.475710,0.539129,-0.012312,-0.176039,-0.253358,3.198320,1.188947,3.264960,-0.308104
cube.us,Stocks,1548,0.150828,0.013954,4.424482,1.617986,0.488041,0.272322,0.221458,8.822116,0.000000,0.016150,0.362363,0.568104,58.015285,0.586616,0.009044,-0.020120,-0.014325,-0.158559,1.534002,-0.539362,-0.012312,-0.355527,0.087099,-0.617921,-0.994928,-0.494013,-0.194367
cubi.us,Stocks,1132,0.299935,0.017379,11.168260,0.858002,0.398762,0.336216,0.368660,35.342146,0.443643,0.002650,0.350022,1.120906,77.214867,0.000000,0.009717,0.045472,-0.013844,-0.131534,0.886407,-0.187084,-0.012311,-0.233942,-0.209124,-0.737552,-0.319036,-0.352303,-0.180580
cubi_c.us,Stocks,571,0.157994,0.005680,5.851829,0.684447,0.491228,0.222015,0.162546,11.012946,0.000000,0.007005,0.280153,0.943993,22.362310,0.000000,0.007005,-0.016968,-0.015487,-0.152839,1.557117,-0.816727,-0.012312,-0.345483,-0.113561,-1.414811,-0.535341,-0.757162,-0.236107
cubi_d.us,Stocks,363,0.112780,0.010068,18.998738,0.000000,0.345304,0.292222,0.281074,53.623213,0.000000,0.079890,0.276729,0.935405,22.628138,0.000000,0.022039,-0.036858,-0.014871,-0.100153,0.498642,-0.429642,-0.012312,-0.150129,1.485738,-1.447995,-0.545842,-0.755200,0.071684
cubi_e.us,Stocks,376,0.200922,0.006442,7.585843,0.000000,0.488000,0.221169,0.161278,11.291706,0.700624,0.029255,0.249233,0.793813,16.165581,0.000000,0.007979,0.001916,-0.015380,-0.145890,1.533702,-0.821393,-0.012312,-0.344205,0.374670,-1.714525,-0.718961,-0.802899,-0.216176
cubi_f.us,Stocks,288,0.106592,0.006910,15.475583,0.000000,0.271777,0.210626,0.167662,16.720283,2.701447,0.020833,0.263136,0.845396,43.255610,0.000000,0.010417,-0.039580,-0.015314,-0.114272,-0.034692,-0.879523,-0.012312,-0.319317,0.189867,-1.579756,-0.655893,-0.602952,-0.166262
cubn.us,Stocks,531,0.233188,0.018017,19.910696,0.000000,0.460377,0.272882,0.410686,17.367202,0.000000,0.003766,0.454909,2.859558,180.701727,0.682791,0.032015,0.016110,-0.013754,-0.096498,1.333339,-0.536273,-0.012311,-0.316351,-0.184629,0.279158,1.806757,0.411518,0.275943
cubs.us,Stocks,967,0.130207,0.006406,16.508925,0.000000,0.453416,0.508023,0.226955,314.311320,0.000000,0.013444,0.416924,1.829435,71.604171,0.000000,0.053775,-0.029191,-0.015385,-0.110131,1.282845,0.760168,-0.012312,1.045039,0.027716,-0.089043,0.547260,-0.393715,0.721445
cuda.us,Stocks,1012,0.293255,0.034953,24.913503,0.000000,0.290801,0.287194,0.784379,12.198182,0.000000,0.002964,0.342530,1.197872,58.105298,0.000000,0.015810,0.042534,-0.011376,-0.076449,0.103302,-0.457366,-0.012310,-0.340049,-0.202228,-0.810174,-0.224932,-0.493348,-0.055833
cui.us,Stocks,2910,0.259910,0.064153,8.879991,0.766272,0.299072,0.478332,0.539278,55.670029,0.000000,0.002062,0.511835,1.615276,140.209652,0.772632,0.007216,0.027865,-0.007275,-0.140704,0.163294,0.596471,-0.012311,-0.140745,-0.222033,0.830959,0.285415,0.112652,-0.231782
cuk.us,Stocks,3201,0.171275,0.020309,8.661749,0.000000,0.175000,0.295392,0.383879,12.652951,0.000000,0.000625,0.412583,0.844291,64.706857,1.724931,0.003749,-0.011125,-0.013433,-0.141578,-0.736674,-0.412166,-0.012311,-0.337964,-0.253567,-0.131121,-0.657243,-0.444623,-0.302779
culp.us,Stocks,3184,0.202256,0.029790,12.412885,0.000000,0.448948,0.417471,0.381275,22.582675,0.000000,0.001256,0.526149,1.459609,180.429787,0.000000,0.003141,0.002503,-0.012101,-0.126546,1.250431,0.260913,-0.012311,-0.292440,-0.239710,0.969701,0.095085,0.409511,-0.315229
cunb.us,Stocks,1250,0.143697,0.013601,6.289303,0.000000,0.371497,0.252755,0.346687,9.609998,0.000000,0.002400,0.479229,1.670593,218.709424,0.000000,0.008000,-0.023257,-0.014375,-0.151086,0.688638,-0.647245,-0.012312,-0.351915,-0.214614,0.514900,0.353049,0.692048,-0.215740
cuo.us,Stocks,1779,0.164490,0.037543,7.389131,0.000000,0.317773,0.312223,0.622011,15.635539,0.000000,0.001686,0.446457,2.186489,60.576129,0.000000,0.007870,-0.014110,-0.011012,-0.146679,0.298943,-0.319367,-0.012310,-0.324290,-0.230273,0.197230,0.983818,-0.475111,-0.218410
cur.us,Stocks,2742,0.176078,0.054146,17.832925,0.825057,0.119664,0.399223,1.467648,33.489640,0.000000,0.000729,0.498530,2.109172,121.766155,0.547469,0.006565,-0.009013,-0.008681,-0.104825,-1.138056,0.160304,-0.012307,-0.242435,-0.251272,0.701985,0.889284,-0.023477,-0.245130
